ID,At,X,Y
9,2025-03-18 11:51:28.00,21.087,50.06
10,2025-03-18 11:51:28.00,31.377,10.355
11,2025-03-18 11:51:28.00,29.127,46.365
5,2025-03-18 11:51:28.36,14.952,14.22
6,2025-03-18 11:51:28.52,15.979,24.465
7,2025-03-18 11:51:28.70,33.49,14.721
10,2025-03-18 11:51:28.78,31.391,10.372
1,2025-03-18 11:51:29.00,10.952,5.377
2,2025-03-18 11:51:29.00,4.06,35.548
5,2025-03-18 11:51:29.00,15.189,14.266
6,2025-03-18 11:51:29.00,15.952,25.769
7,2025-03-18 11:51:29.00,33.661,14.743
8,2025-03-18 11:51:29.00,22.495,46.043
9,2025-03-18 11:51:29.00,21.108,49.953
10,2025-03-18 11:51:29.00,31.169,10.124
11,2025-03-18 11:51:29.00,28.954,45.645
7,2025-03-18 11:51:29.42,33.704,14.783
6,2025-03-18 11:51:29.52,15.907,25.768
5,2025-03-18 11:51:29.81,15.154,14.151
1,2025-03-18 11:51:30.00,11.385,5.861
2,2025-03-18 11:51:30.00,5.2,35.114
4,2025-03-18 11:51:30.00,14.086,26.463
6,2025-03-18 11:51:30.00,16.326,25.809
7,2025-03-18 11:51:30.00,33.751,14.515
8,2025-03-18 11:51:30.00,22.625,45.761
9,2025-03-18 11:51:30.00,21.297,49.831
10,2025-03-18 11:51:30.00,31.577,9.808
11,2025-03-18 11:51:30.00,28.772,45.519
1,2025-03-18 11:51:31.00,11.534,6.154
2,2025-03-18 11:51:31.00,5.35,34.648
4,2025-03-18 11:51:31.00,14.035,26.418
5,2025-03-18 11:51:31.00,14.878,14.099
6,2025-03-18 11:51:31.00,16.329,25.874
7,2025-03-18 11:51:31.00,34.045,14.858
8,2025-03-18 11:51:31.00,22.68,45.972
9,2025-03-18 11:51:31.00,21.611,49.916
10,2025-03-18 11:51:31.00,31.725,9.78
11,2025-03-18 11:51:31.00,28.525,45.404
1,2025-03-18 11:51:31.38,11.546,6.111
11,2025-03-18 11:51:31.54,28.555,45.437
6,2025-03-18 11:51:31.60,16.269,25.878
2,2025-03-18 11:51:32.00,5.578,34.912
4,2025-03-18 11:51:32.00,14.017,26.395
5,2025-03-18 11:51:32.00,14.793,14.288
6,2025-03-18 11:51:32.00,16.551,25.997
7,2025-03-18 11:51:32.00,34.31,15.145
8,2025-03-18 11:51:32.00,23.025,46.019
9,2025-03-18 11:51:32.00,21.302,49.641
10,2025-03-18 11:51:32.00,31.545,10.201
11,2025-03-18 11:51:32.00,28.653,45.454
9,2025-03-18 11:51:32.19,21.299,49.583
1,2025-03-18 11:51:33.00,11.394,5.407
2,2025-03-18 11:51:33.00,5.371,34.149
6,2025-03-18 11:51:33.00,17.212,25.786
7,2025-03-18 11:51:33.00,34.447,15.106
8,2025-03-18 11:51:33.00,22.892,46.17
9,2025-03-18 11:51:33.00,20.727,49.373
10,2025-03-18 11:51:33.00,31.716,10.171
11,2025-03-18 11:51:33.00,28.535,45.191
6,2025-03-18 11:51:33.35,17.218,25.805
1,2025-03-18 11:51:34.00,10.767,3.772
2,2025-03-18 11:51:34.00,5.496,34.127
4,2025-03-18 11:51:34.00,14.061,25.946
5,2025-03-18 11:51:34.00,14.178,14.7
6,2025-03-18 11:51:34.00,16.817,25.481
7,2025-03-18 11:51:34.00,34.448,14.799
8,2025-03-18 11:51:34.00,23.212,46.374
9,2025-03-18 11:51:34.00,20.657,50.893
10,2025-03-18 11:51:34.00,31.557,10.066
11,2025-03-18 11:51:34.00,28.561,45.348
9,2025-03-18 11:51:34.12,20.738,50.888
1,2025-03-18 11:51:34.32,10.835,3.767
4,2025-03-18 11:51:34.80,14.045,25.95
1,2025-03-18 11:51:35.00,10.58,3.554
2,2025-03-18 11:51:35.00,5.294,34.07
4,2025-03-18 11:51:35.00,14.23,27.061
5,2025-03-18 11:51:35.00,14.442,14.456
6,2025-03-18 11:51:35.00,16.733,25.6
7,2025-03-18 11:51:35.00,34.758,14.843
9,2025-03-18 11:51:35.00,20.634,50.795
10,2025-03-18 11:51:35.00,31.4,10.154
11,2025-03-18 11:51:35.00,28.698,45.423
1,2025-03-18 11:51:36.00,10.809,3.816
2,2025-03-18 11:51:36.00,5.027,34.066
4,2025-03-18 11:51:36.00,14.587,26.979
5,2025-03-18 11:51:36.00,14.567,14.588
6,2025-03-18 11:51:36.00,16.095,25.589
7,2025-03-18 11:51:36.00,34.778,14.742
8,2025-03-18 11:51:36.00,23.699,46.109
9,2025-03-18 11:51:36.00,20.9,50.498
10,2025-03-18 11:51:36.00,31.297,10.086
11,2025-03-18 11:51:36.00,28.632,44.955
2,2025-03-18 11:51:36.30,4.992,34.055
11,2025-03-18 11:51:36.45,28.533,44.908
6,2025-03-18 11:51:36.46,16.067,25.611
1,2025-03-18 11:51:37.00,10.546,3.655
2,2025-03-18 11:51:37.00,4.649,34.862
4,2025-03-18 11:51:37.00,14.389,26.844
5,2025-03-18 11:51:37.00,14.284,14.672
6,2025-03-18 11:51:37.00,15.774,25.366
7,2025-03-18 11:51:37.00,34.695,14.495
8,2025-03-18 11:51:37.00,23.865,45.806
9,2025-03-18 11:51:37.00,20.368,50.643
10,2025-03-18 11:51:37.00,31.799,10.108
11,2025-03-18 11:51:37.00,28.616,45.191
9,2025-03-18 11:51:37.22,20.366,50.676
11,2025-03-18 11:51:37.27,28.571,45.2
1,2025-03-18 11:51:38.00,10.811,3.919
2,2025-03-18 11:51:38.00,4.769,34.775
4,2025-03-18 11:51:38.00,14.012,26.66
5,2025-03-18 11:51:38.00,14.412,14.148
6,2025-03-18 11:51:38.00,15.573,25.189
7,2025-03-18 11:51:38.00,34.413,14.557
8,2025-03-18 11:51:38.00,24.343,45.298
9,2025-03-18 11:51:38.00,19.664,50.964
10,2025-03-18 11:51:38.00,31.675,10.121
11,2025-03-18 11:51:38.00,30.146,45.668
1,2025-03-18 11:51:38.16,10.775,3.89
6,2025-03-18 11:51:38.66,15.583,25.206
4,2025-03-18 11:51:38.85,13.974,26.689
1,2025-03-18 11:51:39.00,11.343,4.101
2,2025-03-18 11:51:39.00,5.18,34.996
4,2025-03-18 11:51:39.00,14.199,26.824
5,2025-03-18 11:51:39.00,14.467,13.895
6,2025-03-18 11:51:39.00,15.523,25.364
8,2025-03-18 11:51:39.00,24.6,45.463
9,2025-03-18 11:51:39.00,19.145,50.904
10,2025-03-18 11:51:39.00,31.111,10.494
11,2025-03-18 11:51:39.00,30.873,45.586
2,2025-03-18 11:51:39.09,5.186,35.02
4,2025-03-18 11:51:39.58,14.156,26.899
1,2025-03-18 11:51:39.79,11.322,4.093
1,2025-03-18 11:51:40.00,11.002,3.992
2,2025-03-18 11:51:40.00,5.224,34.541
4,2025-03-18 11:51:40.00,14.482,27.048
5,2025-03-18 11:51:40.00,14.412,13.947
6,2025-03-18 11:51:40.00,15.436,25.551
7,2025-03-18 11:51:40.00,33.918,14.257
8,2025-03-18 11:51:40.00,24.719,45.224
9,2025-03-18 11:51:40.00,19.051,50.742
2,2025-03-18 11:51:40.46,5.2,34.555
1,2025-03-18 11:51:41.00,10.963,4.298
2,2025-03-18 11:51:41.00,5.398,34.693
4,2025-03-18 11:51:41.00,14.536,27.168
5,2025-03-18 11:51:41.00,14.113,13.802
6,2025-03-18 11:51:41.00,14.919,25.888
7,2025-03-18 11:51:41.00,33.847,14.227
8,2025-03-18 11:51:41.00,24.713,45.226
9,2025-03-18 11:51:41.00,19.556,50.667
10,2025-03-18 11:51:41.00,32.786,10.74
11,2025-03-18 11:51:41.00,31.053,43.23
2,2025-03-18 11:51:41.88,5.384,34.721
1,2025-03-18 11:51:42.00,11.057,4.049
2,2025-03-18 11:51:42.00,5.634,34.936
4,2025-03-18 11:51:42.00,14.23,27.202
7,2025-03-18 11:51:42.00,33.554,14.057
8,2025-03-18 11:51:42.00,24.541,45.462
10,2025-03-18 11:51:42.00,33.009,10.544
11,2025-03-18 11:51:42.00,30.583,43.395
2,2025-03-18 11:51:42.12,5.615,34.881
11,2025-03-18 11:51:42.40,30.547,43.363
10,2025-03-18 11:51:42.76,33.02,10.516
4,2025-03-18 11:51:42.80,14.201,27.143
1,2025-03-18 11:51:43.00,10.769,4.161
2,2025-03-18 11:51:43.00,5.799,34.936
4,2025-03-18 11:51:43.00,13.991,27.551
5,2025-03-18 11:51:43.00,14.04,13.686
6,2025-03-18 11:51:43.00,15.022,25.449
7,2025-03-18 11:51:43.00,33.679,14.236
9,2025-03-18 11:51:43.00,19.927,52.488
10,2025-03-18 11:51:43.00,32.999,10.606
11,2025-03-18 11:51:43.00,30.603,42.722
9,2025-03-18 11:51:43.17,19.841,52.468
2,2025-03-18 11:51:43.80,5.786,34.91
1,2025-03-18 11:51:44.00,10.557,4.361
2,2025-03-18 11:51:44.00,3.921,35.496
4,2025-03-18 11:51:44.00,14.211,27.53
5,2025-03-18 11:51:44.00,14.197,13.163
6,2025-03-18 11:51:44.00,14.98,25.269
7,2025-03-18 11:51:44.00,33.535,14.482
9,2025-03-18 11:51:44.00,20.036,52.745
10,2025-03-18 11:51:44.00,33.441,10.42
11,2025-03-18 11:51:44.00,30.93,42.616
6,2025-03-18 11:51:44.58,15.004,25.28
1,2025-03-18 11:51:44.84,10.607,4.313
2,2025-03-18 11:51:45.00,3.819,35.936
5,2025-03-18 11:51:45.00,13.436,13.577
6,2025-03-18 11:51:45.00,14.585,25.241
7,2025-03-18 11:51:45.00,33.426,14.337
8,2025-03-18 11:51:45.00,25.839,46.699
10,2025-03-18 11:51:45.00,33.454,10.54
11,2025-03-18 11:51:45.00,30.907,42.589
1,2025-03-18 11:51:46.00,10.438,4.238
4,2025-03-18 11:51:46.00,14.485,27.22
5,2025-03-18 11:51:46.00,13.11,14.063
6,2025-03-18 11:51:46.00,15.202,25.044
7,2025-03-18 11:51:46.00,33.441,14.259
8,2025-03-18 11:51:46.00,25.705,46.51
9,2025-03-18 11:51:46.00,20.136,52.514
10,2025-03-18 11:51:46.00,33.326,11.149
11,2025-03-18 11:51:46.00,31.272,42.468
9,2025-03-18 11:51:46.44,20.132,52.5
6,2025-03-18 11:51:46.57,15.183,25.048
8,2025-03-18 11:51:46.81,25.726,46.458
4,2025-03-18 11:51:46.91,14.418,27.26
1,2025-03-18 11:51:47.00,9.866,3.473
2,2025-03-18 11:51:47.00,3.763,36.33
4,2025-03-18 11:51:47.00,14.531,27.155
6,2025-03-18 11:51:47.00,15.07,25.206
7,2025-03-18 11:51:47.00,33.481,14.037
8,2025-03-18 11:51:47.00,26.174,46.766
9,2025-03-18 11:51:47.00,20.492,52.819
11,2025-03-18 11:51:47.00,31.623,42.822
8,2025-03-18 11:51:47.77,26.176,46.815
1,2025-03-18 11:51:48.00,9.951,3.267
2,2025-03-18 11:51:48.00,2.575,35.372
4,2025-03-18 11:51:48.00,14.963,27.068
5,2025-03-18 11:51:48.00,13.46,15.169
6,2025-03-18 11:51:48.00,15.014,25.184
7,2025-03-18 11:51:48.00,33.865,14.13
8,2025-03-18 11:51:48.00,26.029,46.672
9,2025-03-18 11:51:48.00,20.383,53
10,2025-03-18 11:51:48.00,33.246,11.281
5,2025-03-18 11:51:48.12,13.44,15.173
1,2025-03-18 11:51:49.00,9.366,3.441
2,2025-03-18 11:51:49.00,2.566,35.487
4,2025-03-18 11:51:49.00,14.74,27.308
5,2025-03-18 11:51:49.00,13.648,15.532
6,2025-03-18 11:51:49.00,15.026,25.21
7,2025-03-18 11:51:49.00,33.976,14.2
8,2025-03-18 11:51:49.00,25.982,46.548
9,2025-03-18 11:51:49.00,20.708,52.999
10,2025-03-18 11:51:49.00,33.334,11.222
11,2025-03-18 11:51:49.00,31.286,42.764
4,2025-03-18 11:51:49.05,14.796,27.227
2,2025-03-18 11:51:49.47,2.535,35.537
1,2025-03-18 11:51:50.00,9.852,3.318
2,2025-03-18 11:51:50.00,2.906,35.198
4,2025-03-18 11:51:50.00,14.766,26.948
5,2025-03-18 11:51:50.00,13.514,16.147
6,2025-03-18 11:51:50.00,15.185,25.079
7,2025-03-18 11:51:50.00,33.807,14.455
8,2025-03-18 11:51:50.00,26.158,46.207
9,2025-03-18 11:51:50.00,20.892,53.202
10,2025-03-18 11:51:50.00,33.476,10.854
11,2025-03-18 11:51:50.00,31.197,42.993
1,2025-03-18 11:51:51.00,9.976,3.528
2,2025-03-18 11:51:51.00,3.169,35.263
4,2025-03-18 11:51:51.00,14.756,26.834
5,2025-03-18 11:51:51.00,13.501,16.044
6,2025-03-18 11:51:51.00,15.094,24.947
7,2025-03-18 11:51:51.00,33.548,14.13
8,2025-03-18 11:51:51.00,26.158,46.015
9,2025-03-18 11:51:51.00,20.334,53.293
10,2025-03-18 11:51:51.00,32.176,10.42
11,2025-03-18 11:51:51.00,31.103,42.627
11,2025-03-18 11:51:51.34,31.101,42.652
9,2025-03-18 11:51:51.49,20.268,53.283
6,2025-03-18 11:51:51.50,15.066,24.926
1,2025-03-18 11:51:52.00,9.706,3.272
2,2025-03-18 11:51:52.00,3.311,35.541
4,2025-03-18 11:51:52.00,15.292,26.781
5,2025-03-18 11:51:52.00,13.185,15.968
6,2025-03-18 11:51:52.00,15.121,25.076
8,2025-03-18 11:51:52.00,26.685,45.883
10,2025-03-18 11:51:52.00,32.895,10.13
11,2025-03-18 11:51:52.00,31.099,42.632
8,2025-03-18 11:51:52.08,26.693,45.93
2,2025-03-18 11:51:52.32,3.285,35.545
11,2025-03-18 11:51:52.84,31.109,42.666
5,2025-03-18 11:51:52.86,13.15,16.036
1,2025-03-18 11:51:53.00,9.448,3.317
2,2025-03-18 11:51:53.00,3.091,35.76
4,2025-03-18 11:51:53.00,15.279,26.605
5,2025-03-18 11:51:53.00,12.936,15.975
6,2025-03-18 11:51:53.00,15.122,25.134
7,2025-03-18 11:51:53.00,34.736,13.126
8,2025-03-18 11:51:53.00,27.226,46.96
10,2025-03-18 11:51:53.00,32.806,10.303
11,2025-03-18 11:51:53.00,30.54,42.788
10,2025-03-18 11:51:53.08,32.771,10.235
5,2025-03-18 11:51:53.40,12.973,15.915
2,2025-03-18 11:51:54.00,3.238,35.688
4,2025-03-18 11:51:54.00,15.137,26.664
5,2025-03-18 11:51:54.00,12.934,16.231
6,2025-03-18 11:51:54.00,15.264,24.799
7,2025-03-18 11:51:54.00,34.857,13.061
8,2025-03-18 11:51:54.00,27.255,46.894
9,2025-03-18 11:51:54.00,19.723,52.662
10,2025-03-18 11:51:54.00,32.863,10.434
10,2025-03-18 11:51:54.33,32.841,10.489
9,2025-03-18 11:51:54.48,19.708,52.679
1,2025-03-18 11:51:55.00,9.595,3.231
2,2025-03-18 11:51:55.00,3.015,35.814
4,2025-03-18 11:51:55.00,15.503,26.991
5,2025-03-18 11:51:55.00,12.61,16.003
6,2025-03-18 11:51:55.00,15.162,25.046
7,2025-03-18 11:51:55.00,35.063,13.236
8,2025-03-18 11:51:55.00,27.119,46.279
10,2025-03-18 11:51:55.00,33.005,10.521
11,2025-03-18 11:51:55.00,30.905,42.79
11,2025-03-18 11:51:55.12,30.871,42.757
1,2025-03-18 11:51:56.00,9.265,3.019
2,2025-03-18 11:51:56.00,3.102,35.791
4,2025-03-18 11:51:56.00,15.551,26.948
5,2025-03-18 11:51:56.00,12.742,15.966
6,2025-03-18 11:51:56.00,14.879,25.733
7,2025-03-18 11:51:56.00,34.127,13.177
9,2025-03-18 11:51:56.00,20.932,52.551
10,2025-03-18 11:51:56.00,32.759,10.639
11,2025-03-18 11:51:56.00,30.836,43.083
1,2025-03-18 11:51:56.20,9.254,2.986
1,2025-03-18 11:51:57.00,9.089,3.123
2,2025-03-18 11:51:57.00,3.259,35.869
4,2025-03-18 11:51:57.00,15.634,26.808
5,2025-03-18 11:51:57.00,12.809,16.242
6,2025-03-18 11:51:57.00,14.461,25.352
8,2025-03-18 11:51:57.00,27.691,46.16
9,2025-03-18 11:51:57.00,21.228,52.869
10,2025-03-18 11:51:57.00,31.766,10.878
11,2025-03-18 11:51:57.00,30.126,44.451
4,2025-03-18 11:51:57.08,15.617,26.76
9,2025-03-18 11:51:57.24,21.227,52.818
1,2025-03-18 11:51:58.00,8.433,3.29
2,2025-03-18 11:51:58.00,2.796,35.63
4,2025-03-18 11:51:58.00,16.898,26.371
5,2025-03-18 11:51:58.00,12.951,16.599
6,2025-03-18 11:51:58.00,14.595,26.321
7,2025-03-18 11:51:58.00,34.122,13.257
8,2025-03-18 11:51:58.00,27.925,46.194
9,2025-03-18 11:51:58.00,21.653,52.977
10,2025-03-18 11:51:58.00,31.469,10.854
11,2025-03-18 11:51:58.00,30.097,44.704
9,2025-03-18 11:51:58.38,21.664,52.951
7,2025-03-18 11:51:58.41,34.066,13.229
2,2025-03-18 11:51:58.45,2.786,35.627
5,2025-03-18 11:51:58.83,12.929,16.603
1,2025-03-18 11:51:59.00,8.51,3.189
2,2025-03-18 11:51:59.00,1.417,36.49
5,2025-03-18 11:51:59.00,12.745,16.843
6,2025-03-18 11:51:59.00,13.096,26.506
7,2025-03-18 11:51:59.00,34.358,12.905
8,2025-03-18 11:51:59.00,27.981,45.798
9,2025-03-18 11:51:59.00,22.038,52.835
10,2025-03-18 11:51:59.00,31.303,11.209
11,2025-03-18 11:51:59.00,30.222,45.041
2,2025-03-18 11:51:59.86,1.464,36.501
1,2025-03-18 11:52:00.00,8.307,3.289
2,2025-03-18 11:52:00.00,2.006,37.025
4,2025-03-18 11:52:00.00,17.478,26.321
5,2025-03-18 11:52:00.00,12.694,16.936
6,2025-03-18 11:52:00.00,12.873,25.985
7,2025-03-18 11:52:00.00,34.44,12.882
8,2025-03-18 11:52:00.00,27.167,46.376
9,2025-03-18 11:52:00.00,22.459,52.613
11,2025-03-18 11:52:00.00,30.533,44.765
6,2025-03-18 11:52:00.81,12.835,25.974
8,2025-03-18 11:52:00.90,27.103,46.366
1,2025-03-18 11:52:01.00,8.264,3.368
2,2025-03-18 11:52:01.00,1.894,37.38
4,2025-03-18 11:52:01.00,17.437,26.028
5,2025-03-18 11:52:01.00,12.882,17.027
6,2025-03-18 11:52:01.00,12.618,25.725
7,2025-03-18 11:52:01.00,32.81,13.296
8,2025-03-18 11:52:01.00,27.143,46.11
9,2025-03-18 11:52:01.00,22.642,53.145
11,2025-03-18 11:52:01.00,30.519,44.132
1,2025-03-18 11:52:02.00,8.419,3.475
2,2025-03-18 11:52:02.00,2.212,37.132
4,2025-03-18 11:52:02.00,17.264,25.756
5,2025-03-18 11:52:02.00,13.018,16.699
6,2025-03-18 11:52:02.00,13.152,26.162
7,2025-03-18 11:52:02.00,32.686,13.525
8,2025-03-18 11:52:02.00,29.294,46.037
9,2025-03-18 11:52:02.00,22.659,53.147
10,2025-03-18 11:52:02.00,30.962,10.778
11,2025-03-18 11:52:02.00,30.755,44.211
1,2025-03-18 11:52:02.08,8.431,3.438
7,2025-03-18 11:52:02.18,32.71,13.479
1,2025-03-18 11:52:03.00,8.912,4.128
2,2025-03-18 11:52:03.00,1.935,37.303
5,2025-03-18 11:52:03.00,13.46,15.608
7,2025-03-18 11:52:03.00,32.701,13.438
8,2025-03-18 11:52:03.00,29.383,45.945
9,2025-03-18 11:52:03.00,23.163,53.167
11,2025-03-18 11:52:03.00,30.649,43.972
8,2025-03-18 11:52:03.61,29.44,45.88
5,2025-03-18 11:52:03.63,13.445,15.602
1,2025-03-18 11:52:04.00,8.648,4.505
2,2025-03-18 11:52:04.00,2.1,36.925
5,2025-03-18 11:52:04.00,13.394,15.502
6,2025-03-18 11:52:04.00,13.315,26.222
7,2025-03-18 11:52:04.00,32.465,13.768
8,2025-03-18 11:52:04.00,29.338,45.718
9,2025-03-18 11:52:04.00,22.971,53.293
10,2025-03-18 11:52:04.00,32.021,11.078
11,2025-03-18 11:52:04.00,30.766,44.349
2,2025-03-18 11:52:04.23,2.151,36.966
10,2025-03-18 11:52:04.41,32.015,11.067
6,2025-03-18 11:52:04.42,13.341,26.194
1,2025-03-18 11:52:04.59,8.667,4.435
8,2025-03-18 11:52:04.73,29.277,45.762
1,2025-03-18 11:52:05.00,8.535,4.876
2,2025-03-18 11:52:05.00,2.053,36.861
4,2025-03-18 11:52:05.00,15.902,26.053
5,2025-03-18 11:52:05.00,12.461,16.236
6,2025-03-18 11:52:05.00,12.825,26.409
7,2025-03-18 11:52:05.00,32.484,13.571
8,2025-03-18 11:52:05.00,29.165,45.525
9,2025-03-18 11:52:05.00,22.947,53.651
10,2025-03-18 11:52:05.00,32.189,11.284
11,2025-03-18 11:52:05.00,30.817,44.7
1,2025-03-18 11:52:06.00,8.423,4.237
2,2025-03-18 11:52:06.00,2.268,36.927
4,2025-03-18 11:52:06.00,15.909,25.87
5,2025-03-18 11:52:06.00,12.119,15.963
6,2025-03-18 11:52:06.00,12.871,26.325
7,2025-03-18 11:52:06.00,32.135,13.336
8,2025-03-18 11:52:06.00,29.634,47.09
9,2025-03-18 11:52:06.00,22.917,53.629
10,2025-03-18 11:52:06.00,32.15,11.481
11,2025-03-18 11:52:06.00,31.781,45.932
6,2025-03-18 11:52:06.06,12.923,26.314
1,2025-03-18 11:52:07.00,8.15,4.451
2,2025-03-18 11:52:07.00,2.235,36.861
4,2025-03-18 11:52:07.00,15.398,25.526
5,2025-03-18 11:52:07.00,11.602,15.808
6,2025-03-18 11:52:07.00,13.211,26.366
7,2025-03-18 11:52:07.00,32.099,13.161
9,2025-03-18 11:52:07.00,22.967,54.049
10,2025-03-18 11:52:07.00,31.776,11.438
11,2025-03-18 11:52:07.00,31.67,46.091
5,2025-03-18 11:52:07.57,11.602,15.85
1,2025-03-18 11:52:08.00,8.288,4.301
2,2025-03-18 11:52:08.00,1.942,37.491
5,2025-03-18 11:52:08.00,12.153,16.056
6,2025-03-18 11:52:08.00,12.663,26.748
7,2025-03-18 11:52:08.00,32.107,12.918
8,2025-03-18 11:52:08.00,30.309,47.262
9,2025-03-18 11:52:08.00,23.118,54.206
10,2025-03-18 11:52:08.00,31.549,11.364
11,2025-03-18 11:52:08.00,31.421,46.489
1,2025-03-18 11:52:09.00,8.379,4.172
2,2025-03-18 11:52:09.00,2.007,37.381
4,2025-03-18 11:52:09.00,15.356,25.218
5,2025-03-18 11:52:09.00,12.179,16.022
7,2025-03-18 11:52:09.00,32.113,13.054
8,2025-03-18 11:52:09.00,30.426,47.386
9,2025-03-18 11:52:09.00,22.907,53.943
10,2025-03-18 11:52:09.00,31.316,10.471
11,2025-03-18 11:52:09.00,33.969,45.458
2,2025-03-18 11:52:09.09,2.006,37.296
4,2025-03-18 11:52:09.27,15.309,25.31
8,2025-03-18 11:52:09.76,30.388,47.359
1,2025-03-18 11:52:10.00,8.421,4.237
2,2025-03-18 11:52:10.00,2.074,37.419
4,2025-03-18 11:52:10.00,15.556,25.245
5,2025-03-18 11:52:10.00,12.181,15.618
6,2025-03-18 11:52:10.00,13.381,27.242
7,2025-03-18 11:52:10.00,31.649,14.841
8,2025-03-18 11:52:10.00,30.444,47.267
9,2025-03-18 11:52:10.00,23.025,54.088
10,2025-03-18 11:52:10.00,31.375,10.348
11,2025-03-18 11:52:10.00,34.079,45.485
10,2025-03-18 11:52:10.12,31.393,10.3
9,2025-03-18 11:52:10.15,22.997,54.151
1,2025-03-18 11:52:10.87,8.472,4.252
1,2025-03-18 11:52:11.00,8.522,3.964
4,2025-03-18 11:52:11.00,15.58,25.073
5,2025-03-18 11:52:11.00,12.549,15.451
6,2025-03-18 11:52:11.00,15.226,27.61
7,2025-03-18 11:52:11.00,31.84,15.346
8,2025-03-18 11:52:11.00,29.069,46.083
9,2025-03-18 11:52:11.00,22.811,54.133
11,2025-03-18 11:52:11.00,34.105,45.321
1,2025-03-18 11:52:11.18,8.559,3.942
6,2025-03-18 11:52:11.22,15.269,27.579
1,2025-03-18 11:52:12.00,8.197,3.75
2,2025-03-18 11:52:12.00,2.35,34.972
4,2025-03-18 11:52:12.00,15.333,25.123
6,2025-03-18 11:52:12.00,15.282,27.584
7,2025-03-18 11:52:12.00,31.951,15.698
8,2025-03-18 11:52:12.00,28.791,46.166
10,2025-03-18 11:52:12.00,32.455,10.905
11,2025-03-18 11:52:12.00,34.059,44.73
1,2025-03-18 11:52:13.00,8.763,3.973
2,2025-03-18 11:52:13.00,2.457,34.979
4,2025-03-18 11:52:13.00,15.316,24.941
6,2025-03-18 11:52:13.00,15.602,26.984
7,2025-03-18 11:52:13.00,32.525,16.065
8,2025-03-18 11:52:13.00,28.946,45.803
9,2025-03-18 11:52:13.00,22.723,54.443
10,2025-03-18 11:52:13.00,32.74,11.149
11,2025-03-18 11:52:13.00,34.396,44.482
1,2025-03-18 11:52:13.31,8.761,3.951
9,2025-03-18 11:52:13.59,22.684,54.354
1,2025-03-18 11:52:14.00,8.552,4.011
2,2025-03-18 11:52:14.00,2.216,34.479
4,2025-03-18 11:52:14.00,15.375,25.052
5,2025-03-18 11:52:14.00,12.519,15.11
6,2025-03-18 11:52:14.00,15.668,27.206
7,2025-03-18 11:52:14.00,32.758,15.747
8,2025-03-18 11:52:14.00,29.31,45.717
9,2025-03-18 11:52:14.00,22.848,54.563
2,2025-03-18 11:52:14.48,2.241,34.415
5,2025-03-18 11:52:14.69,12.482,15.082
1,2025-03-18 11:52:15.00,8.158,4.089
2,2025-03-18 11:52:15.00,1.485,35.03
4,2025-03-18 11:52:15.00,15.529,25.059
5,2025-03-18 11:52:15.00,12.709,14.959
6,2025-03-18 11:52:15.00,15.228,27.347
8,2025-03-18 11:52:15.00,29.865,45.395
9,2025-03-18 11:52:15.00,22.94,54.583
10,2025-03-18 11:52:15.00,32.98,11.776
11,2025-03-18 11:52:15.00,34.683,44.353
10,2025-03-18 11:52:15.18,32.941,11.734
1,2025-03-18 11:52:15.79,8.106,4.133
1,2025-03-18 11:52:16.00,6.77,5.044
2,2025-03-18 11:52:16.00,1.87,32.969
5,2025-03-18 11:52:16.00,12.792,14.886
6,2025-03-18 11:52:16.00,15.14,27.078
7,2025-03-18 11:52:16.00,33.03,15.372
8,2025-03-18 11:52:16.00,30.006,44.973
9,2025-03-18 11:52:16.00,23.054,54.845
10,2025-03-18 11:52:16.00,33.264,11.603
11,2025-03-18 11:52:16.00,35.348,44.586
11,2025-03-18 11:52:16.19,35.372,44.639
1,2025-03-18 11:52:16.93,6.767,5.071
1,2025-03-18 11:52:17.00,7.996,5.982
2,2025-03-18 11:52:17.00,1.852,32.817
5,2025-03-18 11:52:17.00,12.714,15.459
6,2025-03-18 11:52:17.00,14.674,26.507
8,2025-03-18 11:52:17.00,30.006,44.937
9,2025-03-18 11:52:17.00,23.042,54.776
10,2025-03-18 11:52:17.00,33.466,11.683
11,2025-03-18 11:52:17.00,35.56,44.372
1,2025-03-18 11:52:18.00,7.731,6.047
2,2025-03-18 11:52:18.00,1.677,33.017
4,2025-03-18 11:52:18.00,14.76,26.166
5,2025-03-18 11:52:18.00,11.046,15.488
6,2025-03-18 11:52:18.00,14.939,26.078
7,2025-03-18 11:52:18.00,32.407,15.297
8,2025-03-18 11:52:18.00,30.469,45.073
9,2025-03-18 11:52:18.00,23.337,54.845
10,2025-03-18 11:52:18.00,33.758,12.07
11,2025-03-18 11:52:18.00,35.296,44.36
7,2025-03-18 11:52:18.59,32.393,15.248
1,2025-03-18 11:52:18.65,7.761,6.019
1,2025-03-18 11:52:19.00,7.689,6.448
2,2025-03-18 11:52:19.00,1.652,33.245
4,2025-03-18 11:52:19.00,14.8,26.411
5,2025-03-18 11:52:19.00,10.664,15.358
6,2025-03-18 11:52:19.00,14.946,26.2
7,2025-03-18 11:52:19.00,32.411,15.625
8,2025-03-18 11:52:19.00,30.673,45.548
9,2025-03-18 11:52:19.00,23.66,55.174
10,2025-03-18 11:52:19.00,33.929,12.162
11,2025-03-18 11:52:19.00,35.305,44.278
8,2025-03-18 11:52:19.07,30.744,45.548
